event_id,org_id,admin_email,user_id,event_type,event_date,event_time,session_id,platform,feature_module,duration_sec
EVT-0000208,9fb5d27b,admin@company002.com,9fb5d2-U06,session_start,2025-03-06,08:55:43,SES-979269,web,Settings,504
EVT-0000209,9fb5d27b,admin@company002.com,9fb5d2-U02,user_invited,2025-03-06,15:02:04,SES-374320,mobile_ios,Analytics,542
EVT-0000210,9fb5d27b,admin@company002.com,9fb5d2-U04,integration_connected,2025-03-06,16:33:44,SES-834611,web,Settings,259
EVT-0000211,9fb5d27b,admin@company002.com,9fb5d2-U08,integration_connected,2025-03-06,18:43:41,SES-503572,web,Integrations,60
EVT-0000212,9fb5d27b,admin@company002.com,9fb5d2-U01,report_generated,2025-03-06,16:54:30,SES-993251,mobile_android,Reports,81
EVT-0000213,9fb5d27b,admin@company002.com,9fb5d2-U08,integration_connected,2025-03-06,11:21:17,SES-152796,web,Integrations,392
EVT-0000214,9fb5d27b,admin@company002.com,9fb5d2-U07,export_data,2025-03-06,09:29:28,SES-940183,mobile_android,Analytics,515
EVT-0000215,9fb5d27b,admin@company002.com,9fb5d2-U08,integration_connected,2025-03-06,09:31:47,SES-785111,web,Analytics,418
EVT-0000216,9fb5d27b,admin@company002.com,9fb5d2-U07,login,2025-03-06,16:35:00,SES-966028,web,Integrations,316
EVT-0000217,9fb5d27b,admin@company002.com,9fb5d2-U09,api_call,2025-03-06,11:41:42,SES-578368,mobile_ios,Dashboard,60
EVT-0000218,9fb5d27b,admin@company002.com,9fb5d2-U04,feature_used,2025-03-06,13:35:49,SES-749863,mobile_android,Users,377
EVT-0000219,9fb5d27b,admin@company002.com,9fb5d2-U02,dashboard_view,2025-03-05,20:42:14,SES-102303,mobile_ios,Dashboard,303
EVT-0000220,9fb5d27b,admin@company002.com,9fb5d2-U09,api_call,2025-03-05,13:44:06,SES-148001,web,Settings,148
EVT-0000221,9fb5d27b,admin@company002.com,9fb5d2-U07,dashboard_view,2025-03-05,12:39:12,SES-296653,web,Settings,225
EVT-0000222,9fb5d27b,admin@company002.com,9fb5d2-U08,export_data,2025-03-05,19:21:06,SES-893928,mobile_android,Analytics,131
EVT-0000223,9fb5d27b,admin@company002.com,9fb5d2-U08,feature_used,2025-03-05,18:37:32,SES-241176,mobile_android,Analytics,548
EVT-0000224,9fb5d27b,admin@company002.com,9fb5d2-U01,api_call,2025-03-05,22:27:53,SES-713543,mobile_android,Integrations,186
EVT-0000225,9fb5d27b,admin@company002.com,9fb5d2-U03,report_generated,2025-03-05,09:24:42,SES-729718,mobile_ios,Integrations,398
EVT-0000226,9fb5d27b,admin@company002.com,9fb5d2-U07,session_start,2025-03-05,22:44:48,SES-360297,mobile_ios,Settings,356
EVT-0000227,9fb5d27b,admin@company002.com,9fb5d2-U05,feature_used,2025-03-05,20:08:08,SES-532794,mobile_ios,Users,565
EVT-0000228,9fb5d27b,admin@company002.com,9fb5d2-U06,api_call,2025-03-05,18:13:12,SES-319899,mobile_ios,Users,358
EVT-0000229,9fb5d27b,admin@company002.com,9fb5d2-U03,report_generated,2025-03-05,16:34:44,SES-767814,mobile_ios,Users,123
EVT-0000230,9fb5d27b,admin@company002.com,9fb5d2-U06,api_call,2025-03-05,15:37:36,SES-799565,mobile_android,Users,551
EVT-0000231,9fb5d27b,admin@company002.com,9fb5d2-U05,user_invited,2025-03-05,20:00:33,SES-211642,web,Settings,153
EVT-0000232,9fb5d27b,admin@company002.com,9fb5d2-U01,login,2025-03-05,11:17:48,SES-923690,web,Dashboard,261
EVT-0000233,9fb5d27b,admin@company002.com,9fb5d2-U03,login,2025-03-05,19:50:18,SES-313910,web,Dashboard,468
EVT-0000234,9fb5d27b,admin@company002.com,9fb5d2-U02,session_start,2025-03-05,21:43:47,SES-689179,web,Users,579
EVT-0000235,9fb5d27b,admin@company002.com,9fb5d2-U04,api_call,2025-03-04,20:50:51,SES-829943,mobile_ios,Users,53
EVT-0000236,9fb5d27b,admin@company002.com,9fb5d2-U07,user_invited,2025-03-04,14:50:43,SES-427841,web,Analytics,262
EVT-0000237,9fb5d27b,admin@company002.com,9fb5d2-U04,session_start,2025-03-04,21:49:55,SES-564586,web,Users,381
EVT-0000238,9fb5d27b,admin@company002.com,9fb5d2-U09,session_start,2025-03-04,11:49:46,SES-302897,mobile_ios,Settings,186
EVT-0000239,9fb5d27b,admin@company002.com,9fb5d2-U02,report_generated,2025-03-04,10:47:32,SES-225151,mobile_android,Analytics,443
EVT-0000240,9fb5d27b,admin@company002.com,9fb5d2-U05,api_call,2025-03-04,12:08:10,SES-712353,mobile_ios,Analytics,343
EVT-0000241,9fb5d27b,admin@company002.com,9fb5d2-U08,report_generated,2025-03-04,08:09:59,SES-438302,web,Users,313
EVT-0000242,9fb5d27b,admin@company002.com,9fb5d2-U08,session_start,2025-03-04,16:22:04,SES-922116,mobile_ios,Integrations,230
EVT-0000243,9fb5d27b,admin@company002.com,9fb5d2-U03,api_call,2025-03-04,09:50:32,SES-267112,mobile_android,Integrations,554
EVT-0000244,9fb5d27b,admin@company002.com,9fb5d2-U07,dashboard_view,2025-03-04,13:14:56,SES-323717,mobile_ios,Dashboard,374
EVT-0000245,9fb5d27b,admin@company002.com,9fb5d2-U05,export_data,2025-03-04,20:39:33,SES-597923,web,Analytics,359
EVT-0000246,9fb5d27b,admin@company002.com,9fb5d2-U08,export_data,2025-03-04,22:41:39,SES-751303,web,Analytics,333
EVT-0000247,9fb5d27b,admin@company002.com,9fb5d2-U07,dashboard_view,2025-03-04,14:16:34,SES-859143,mobile_ios,Analytics,534
EVT-0000248,9fb5d27b,admin@company002.com,9fb5d2-U06,api_call,2025-03-04,20:32:28,SES-610451,web,Dashboard,202
EVT-0000249,9fb5d27b,admin@company002.com,9fb5d2-U09,dashboard_view,2025-03-03,09:10:49,SES-664107,web,Users,72
EVT-0000250,9fb5d27b,admin@company002.com,9fb5d2-U04,export_data,2025-03-03,21:43:27,SES-976258,web,Reports,555
EVT-0000251,9fb5d27b,admin@company002.com,9fb5d2-U07,dashboard_view,2025-03-03,19:43:09,SES-124906,mobile_android,Users,344
EVT-0000252,9fb5d27b,admin@company002.com,9fb5d2-U01,dashboard_view,2025-03-03,09:03:11,SES-932794,mobile_ios,Integrations,77
EVT-0000253,9fb5d27b,admin@company002.com,9fb5d2-U04,settings_changed,2025-03-03,14:24:28,SES-760830,mobile_android,Settings,328
EVT-0000254,9fb5d27b,admin@company002.com,9fb5d2-U01,user_invited,2025-03-03,18:07:34,SES-106185,web,Users,51
EVT-0000255,9fb5d27b,admin@company002.com,9fb5d2-U02,integration_connected,2025-03-03,22:32:06,SES-403915,mobile_ios,Integrations,93
EVT-0000256,9fb5d27b,admin@company002.com,9fb5d2-U05,feature_used,2025-03-03,14:25:52,SES-792818,web,Settings,165
EVT-0000257,9fb5d27b,admin@company002.com,9fb5d2-U09,export_data,2025-03-03,10:47:25,SES-935474,mobile_ios,Users,152
EVT-0000258,9fb5d27b,admin@company002.com,9fb5d2-U05,integration_connected,2025-03-03,08:35:55,SES-682032,web,Analytics,47
EVT-0000259,9fb5d27b,admin@company002.com,9fb5d2-U01,session_start,2025-03-03,17:25:34,SES-674122,web,Dashboard,220
EVT-0000260,9fb5d27b,admin@company002.com,9fb5d2-U06,export_data,2025-03-03,14:57:41,SES-992819,web,Reports,193
EVT-0000261,9fb5d27b,admin@company002.com,9fb5d2-U05,export_data,2025-03-02,09:11:42,SES-938504,web,Integrations,477
EVT-0000262,9fb5d27b,admin@company002.com,9fb5d2-U09,dashboard_view,2025-03-02,12:42:04,SES-362865,web,Reports,599
EVT-0000263,9fb5d27b,admin@company002.com,9fb5d2-U08,integration_connected,2025-03-02,13:08:42,SES-787313,web,Analytics,296
EVT-0000264,9fb5d27b,admin@company002.com,9fb5d2-U02,export_data,2025-03-02,13:31:28,SES-444295,mobile_ios,Users,161
EVT-0000265,9fb5d27b,admin@company002.com,9fb5d2-U06,integration_connected,2025-03-02,14:10:00,SES-428429,web,Reports,451
EVT-0000266,9fb5d27b,admin@company002.com,9fb5d2-U05,integration_connected,2025-03-02,10:43:46,SES-447668,mobile_android,Settings,461
EVT-0000267,9fb5d27b,admin@company002.com,9fb5d2-U06,settings_changed,2025-03-02,15:35:06,SES-284308,web,Dashboard,148
EVT-0000268,9fb5d27b,admin@company002.com,9fb5d2-U09,export_data,2025-03-02,12:46:56,SES-757057,web,Users,82
EVT-0000269,9fb5d27b,admin@company002.com,9fb5d2-U01,api_call,2025-03-02,18:01:52,SES-710156,mobile_android,Integrations,222
EVT-0000270,9fb5d27b,admin@company002.com,9fb5d2-U09,settings_changed,2025-03-01,16:57:34,SES-595036,web,Dashboard,406
EVT-0000271,9fb5d27b,admin@company002.com,9fb5d2-U04,session_start,2025-03-01,19:54:18,SES-240384,mobile_android,Integrations,527
EVT-0000272,9fb5d27b,admin@company002.com,9fb5d2-U02,user_invited,2025-03-01,13:32:00,SES-794868,web,Integrations,174
EVT-0000273,b013ac6e,admin@company003.io,b013ac-U03,session_start,2025-03-17,18:55:09,SES-871667,mobile_android,Dashboard,46
EVT-0000274,b013ac6e,admin@company003.io,b013ac-U01,feature_used,2025-03-17,11:04:16,SES-487380,web,Analytics,216
EVT-0000275,b013ac6e,admin@company003.io,b013ac-U03,integration_connected,2025-03-17,14:30:58,SES-576728,web,Analytics,336
EVT-0000276,b013ac6e,admin@company003.io,b013ac-U01,api_call,2025-03-17,18:53:17,SES-975427,mobile_ios,Integrations,562
EVT-0000277,b013ac6e,admin@company003.io,b013ac-U03,report_generated,2025-03-17,14:41:24,SES-483041,web,Integrations,262
EVT-0000278,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-17,16:25:22,SES-956934,mobile_ios,Settings,498
EVT-0000279,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-17,16:56:08,SES-561267,web,Reports,83
EVT-0000280,b013ac6e,admin@company003.io,b013ac-U03,settings_changed,2025-03-16,11:09:11,SES-265001,mobile_ios,Integrations,126
EVT-0000281,b013ac6e,admin@company003.io,b013ac-U03,export_data,2025-03-16,14:51:21,SES-855242,web,Settings,495
EVT-0000282,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-16,17:10:41,SES-973846,mobile_android,Analytics,254
EVT-0000283,b013ac6e,admin@company003.io,b013ac-U01,report_generated,2025-03-16,17:37:10,SES-241268,web,Integrations,155
EVT-0000284,b013ac6e,admin@company003.io,b013ac-U01,report_generated,2025-03-16,12:59:11,SES-641737,mobile_android,Integrations,582
EVT-0000285,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-16,22:46:46,SES-793889,mobile_ios,Analytics,226
EVT-0000286,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-16,15:55:30,SES-278852,web,Settings,151
EVT-0000287,b013ac6e,admin@company003.io,b013ac-U03,report_generated,2025-03-16,17:42:32,SES-377370,web,Users,355
EVT-0000288,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-16,17:04:14,SES-496583,mobile_android,Reports,116
EVT-0000289,b013ac6e,admin@company003.io,b013ac-U01,export_data,2025-03-16,16:55:58,SES-628859,mobile_android,Reports,103
EVT-0000290,b013ac6e,admin@company003.io,b013ac-U01,feature_used,2025-03-16,22:39:38,SES-140932,web,Analytics,498
EVT-0000291,b013ac6e,admin@company003.io,b013ac-U03,report_generated,2025-03-16,22:38:34,SES-967719,web,Users,446
EVT-0000292,b013ac6e,admin@company003.io,b013ac-U03,user_invited,2025-03-16,13:55:02,SES-831531,mobile_android,Reports,498
EVT-0000293,b013ac6e,admin@company003.io,b013ac-U02,integration_connected,2025-03-16,17:51:47,SES-898531,web,Settings,142
EVT-0000294,b013ac6e,admin@company003.io,b013ac-U02,feature_used,2025-03-16,20:14:58,SES-187889,mobile_ios,Integrations,561
EVT-0000295,b013ac6e,admin@company003.io,b013ac-U02,settings_changed,2025-03-16,11:00:45,SES-879769,web,Integrations,540
EVT-0000296,b013ac6e,admin@company003.io,b013ac-U01,api_call,2025-03-16,08:24:41,SES-315397,mobile_ios,Settings,375
EVT-0000297,b013ac6e,admin@company003.io,b013ac-U01,report_generated,2025-03-16,14:41:37,SES-365953,mobile_ios,Integrations,438
EVT-0000298,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-15,12:43:25,SES-891645,web,Settings,570
EVT-0000299,b013ac6e,admin@company003.io,b013ac-U03,feature_used,2025-03-15,10:23:35,SES-681866,mobile_android,Dashboard,319
EVT-0000300,b013ac6e,admin@company003.io,b013ac-U03,integration_connected,2025-03-15,20:45:25,SES-871523,web,Users,126
EVT-0000301,b013ac6e,admin@company003.io,b013ac-U03,export_data,2025-03-15,15:50:44,SES-269654,web,Reports,525
EVT-0000302,b013ac6e,admin@company003.io,b013ac-U02,integration_connected,2025-03-15,20:35:39,SES-830917,web,Reports,403
EVT-0000303,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-15,20:05:52,SES-252387,mobile_android,Integrations,450
EVT-0000304,b013ac6e,admin@company003.io,b013ac-U01,dashboard_view,2025-03-15,12:14:23,SES-183927,web,Users,398
EVT-0000305,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-15,18:33:18,SES-846172,web,Reports,511
EVT-0000306,b013ac6e,admin@company003.io,b013ac-U02,login,2025-03-15,11:54:42,SES-942960,mobile_ios,Reports,39
EVT-0000307,b013ac6e,admin@company003.io,b013ac-U03,api_call,2025-03-15,16:44:14,SES-745073,web,Users,41
EVT-0000308,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-15,18:00:10,SES-191061,mobile_ios,Settings,366
EVT-0000309,b013ac6e,admin@company003.io,b013ac-U03,user_invited,2025-03-15,14:37:12,SES-642892,web,Users,75
EVT-0000310,b013ac6e,admin@company003.io,b013ac-U01,api_call,2025-03-15,12:46:53,SES-686273,mobile_ios,Dashboard,288
EVT-0000311,b013ac6e,admin@company003.io,b013ac-U01,session_start,2025-03-15,11:29:59,SES-523579,web,Dashboard,184
EVT-0000312,b013ac6e,admin@company003.io,b013ac-U02,api_call,2025-03-15,09:35:04,SES-627611,mobile_ios,Dashboard,124
EVT-0000313,b013ac6e,admin@company003.io,b013ac-U03,settings_changed,2025-03-15,22:34:52,SES-931928,mobile_ios,Users,458
EVT-0000314,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-15,15:49:15,SES-894268,mobile_ios,Settings,476
EVT-0000315,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-15,15:07:16,SES-170835,mobile_android,Users,230
EVT-0000316,b013ac6e,admin@company003.io,b013ac-U03,export_data,2025-03-15,20:20:26,SES-470248,web,Users,274
EVT-0000317,b013ac6e,admin@company003.io,b013ac-U01,settings_changed,2025-03-15,09:25:43,SES-885161,mobile_ios,Analytics,572
EVT-0000318,b013ac6e,admin@company003.io,b013ac-U02,integration_connected,2025-03-14,13:13:57,SES-701581,mobile_ios,Reports,199
EVT-0000319,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-14,11:47:15,SES-378297,web,Reports,212
EVT-0000320,b013ac6e,admin@company003.io,b013ac-U01,session_start,2025-03-14,13:09:49,SES-211871,web,Analytics,509
EVT-0000321,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-14,20:54:34,SES-144316,mobile_android,Dashboard,327
EVT-0000322,b013ac6e,admin@company003.io,b013ac-U02,session_start,2025-03-14,21:17:31,SES-291755,mobile_ios,Settings,232
EVT-0000323,b013ac6e,admin@company003.io,b013ac-U03,report_generated,2025-03-14,08:33:51,SES-543732,mobile_android,Integrations,38
EVT-0000324,b013ac6e,admin@company003.io,b013ac-U03,integration_connected,2025-03-14,14:55:43,SES-913594,web,Settings,128
EVT-0000325,b013ac6e,admin@company003.io,b013ac-U02,integration_connected,2025-03-13,19:00:00,SES-806848,web,Settings,599
EVT-0000326,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-13,13:39:55,SES-372315,web,Integrations,274
EVT-0000327,b013ac6e,admin@company003.io,b013ac-U01,settings_changed,2025-03-13,15:39:21,SES-483699,web,Settings,439
EVT-0000328,b013ac6e,admin@company003.io,b013ac-U01,user_invited,2025-03-13,19:48:23,SES-482812,mobile_android,Dashboard,466
EVT-0000329,b013ac6e,admin@company003.io,b013ac-U01,session_start,2025-03-13,10:36:43,SES-339669,web,Users,281
EVT-0000330,b013ac6e,admin@company003.io,b013ac-U01,api_call,2025-03-13,14:54:24,SES-305587,web,Users,158
EVT-0000331,b013ac6e,admin@company003.io,b013ac-U02,login,2025-03-13,10:26:31,SES-241003,mobile_ios,Settings,312
EVT-0000332,b013ac6e,admin@company003.io,b013ac-U02,api_call,2025-03-13,21:36:03,SES-517754,web,Users,172
EVT-0000333,b013ac6e,admin@company003.io,b013ac-U01,export_data,2025-03-13,21:16:30,SES-979725,web,Settings,347
EVT-0000334,b013ac6e,admin@company003.io,b013ac-U02,integration_connected,2025-03-13,13:35:35,SES-949363,mobile_ios,Dashboard,25
EVT-0000335,b013ac6e,admin@company003.io,b013ac-U02,dashboard_view,2025-03-13,13:55:43,SES-734992,web,Integrations,594
EVT-0000336,b013ac6e,admin@company003.io,b013ac-U03,api_call,2025-03-13,10:49:18,SES-472358,mobile_ios,Users,527
EVT-0000337,b013ac6e,admin@company003.io,b013ac-U02,feature_used,2025-03-13,22:05:24,SES-743473,mobile_ios,Settings,153
EVT-0000338,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-13,14:40:39,SES-699405,mobile_android,Analytics,86
EVT-0000339,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-13,11:20:20,SES-784733,mobile_ios,Users,278
EVT-0000340,b013ac6e,admin@company003.io,b013ac-U03,user_invited,2025-03-13,12:56:28,SES-918910,mobile_ios,Users,538
EVT-0000341,b013ac6e,admin@company003.io,b013ac-U02,user_invited,2025-03-13,10:11:54,SES-124223,web,Users,245
EVT-0000342,b013ac6e,admin@company003.io,b013ac-U03,settings_changed,2025-03-13,19:44:47,SES-183953,web,Reports,411
EVT-0000343,b013ac6e,admin@company003.io,b013ac-U01,dashboard_view,2025-03-12,22:56:30,SES-675074,web,Analytics,411
EVT-0000344,b013ac6e,admin@company003.io,b013ac-U03,dashboard_view,2025-03-12,09:16:39,SES-262816,web,Users,404
EVT-0000345,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-12,11:47:18,SES-564687,web,Reports,544
EVT-0000346,b013ac6e,admin@company003.io,b013ac-U01,login,2025-03-12,08:42:22,SES-440998,mobile_android,Settings,558
EVT-0000347,b013ac6e,admin@company003.io,b013ac-U02,api_call,2025-03-12,15:08:44,SES-665484,web,Integrations,472
EVT-0000348,b013ac6e,admin@company003.io,b013ac-U02,api_call,2025-03-11,18:40:34,SES-424703,mobile_ios,Settings,557
EVT-0000349,b013ac6e,admin@company003.io,b013ac-U01,dashboard_view,2025-03-11,15:19:23,SES-532227,mobile_ios,Reports,315
EVT-0000350,b013ac6e,admin@company003.io,b013ac-U01,login,2025-03-11,16:52:48,SES-989136,web,Dashboard,298
EVT-0000351,b013ac6e,admin@company003.io,b013ac-U02,api_call,2025-03-11,08:44:59,SES-615827,mobile_android,Dashboard,14
EVT-0000352,b013ac6e,admin@company003.io,b013ac-U02,settings_changed,2025-03-11,17:14:50,SES-107568,mobile_ios,Reports,426
EVT-0000353,b013ac6e,admin@company003.io,b013ac-U03,user_invited,2025-03-11,14:15:10,SES-849666,mobile_android,Settings,230
EVT-0000354,b013ac6e,admin@company003.io,b013ac-U02,dashboard_view,2025-03-11,14:40:15,SES-641704,mobile_ios,Dashboard,549
EVT-0000355,b013ac6e,admin@company003.io,b013ac-U02,user_invited,2025-03-11,11:54:04,SES-291267,web,Dashboard,118
EVT-0000356,b013ac6e,admin@company003.io,b013ac-U03,feature_used,2025-03-11,17:28:17,SES-834498,mobile_android,Reports,333
EVT-0000357,b013ac6e,admin@company003.io,b013ac-U01,report_generated,2025-03-11,08:34:01,SES-294969,web,Dashboard,280
EVT-0000358,b013ac6e,admin@company003.io,b013ac-U01,feature_used,2025-03-11,19:00:14,SES-194578,web,Analytics,510
EVT-0000359,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-11,14:19:50,SES-938297,mobile_android,Dashboard,479
EVT-0000360,b013ac6e,admin@company003.io,b013ac-U03,login,2025-03-11,13:05:53,SES-887029,web,Analytics,277
EVT-0000361,b013ac6e,admin@company003.io,b013ac-U02,dashboard_view,2025-03-11,16:30:11,SES-301528,mobile_ios,Settings,17
EVT-0000362,b013ac6e,admin@company003.io,b013ac-U01,export_data,2025-03-11,14:49:28,SES-359168,web,Reports,476
EVT-0000363,b013ac6e,admin@company003.io,b013ac-U03,dashboard_view,2025-03-11,16:42:13,SES-595793,mobile_android,Users,324
EVT-0000364,b013ac6e,admin@company003.io,b013ac-U02,report_generated,2025-03-11,18:46:02,SES-880900,web,Dashboard,497
EVT-0000365,b013ac6e,admin@company003.io,b013ac-U03,settings_changed,2025-03-11,11:23:56,SES-154617,web,Analytics,246
EVT-0000366,b013ac6e,admin@company003.io,b013ac-U03,user_invited,2025-03-11,13:00:10,SES-932978,mobile_ios,Integrations,127
EVT-0000367,b013ac6e,admin@company003.io,b013ac-U02,export_data,2025-03-11,08:02:37,SES-921533,mobile_android,Users,163
EVT-0000368,b013ac6e,admin@company003.io,b013ac-U01,export_data,2025-03-10,10:31:05,SES-819265,mobile_ios,Users,66
EVT-0000369,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-10,18:09:44,SES-662407,web,Reports,504
EVT-0000370,b013ac6e,admin@company003.io,b013ac-U01,integration_connected,2025-03-10,16:50:41,SES-893454,mobile_ios,Settings,202
EVT-0000371,b013ac6e,admin@company003.io,b013ac-U01,user_invited,2025-03-10,13:46:08,SES-362874,web,Settings,453
EVT-0000372,b013ac6e,admin@company003.io,b013ac-U03,settings_changed,2025-03-10,16:44:31,SES-298994,web,Integrations,361
EVT-0000373,b013ac6e,admin@company003.io,b013ac-U02,feature_used,2025-03-10,12:55:53,SES-727761,web,Analytics,548
